,dep,jour,P,cl_age90,pop
63678,29,2020-11-28,8,0,906554
63689,29,2020-11-29,8,0,906554
63700,29,2020-11-30,35,0,906554
63711,29,2020-12-01,31,0,906554
63722,29,2020-12-02,34,0,906554
63733,29,2020-12-03,58,0,906554
63744,29,2020-12-04,18,0,906554
63755,29,2020-12-05,31,0,906554
63766,2A,2020-05-13,4,0,162421
63777,2A,2020-05-14,2,0,162421
63788,2A,2020-05-15,1,0,162421
63799,2A,2020-05-16,0,0,162421
63810,2A,2020-05-17,0,0,162421
63821,2A,2020-05-18,0,0,162421
63832,2A,2020-05-19,3,0,162421
63843,2A,2020-05-20,1,0,162421
63854,2A,2020-05-21,0,0,162421
63865,2A,2020-05-22,0,0,162421
63876,2A,2020-05-23,2,0,162421
63887,2A,2020-05-24,0,0,162421
63898,2A,2020-05-25,1,0,162421
63909,2A,2020-05-26,1,0,162421
63920,2A,2020-05-27,0,0,162421
63931,2A,2020-05-28,3,0,162421
63942,2A,2020-05-29,1,0,162421
63953,2A,2020-05-30,0,0,162421
63964,2A,2020-05-31,0,0,162421
63975,2A,2020-06-01,0,0,162421
63986,2A,2020-06-02,0,0,162421
63997,2A,2020-06-03,1,0,162421
64008,2A,2020-06-04,1,0,162421
64019,2A,2020-06-05,2,0,162421
64030,2A,2020-06-06,1,0,162421
64041,2A,2020-06-07,0,0,162421
64052,2A,2020-06-08,1,0,162421
64063,2A,2020-06-09,0,0,162421
64074,2A,2020-06-10,0,0,162421
64085,2A,2020-06-11,0,0,162421
64096,2A,2020-06-12,0,0,162421
64107,2A,2020-06-13,0,0,162421
64118,2A,2020-06-14,0,0,162421
64129,2A,2020-06-15,1,0,162421
64140,2A,2020-06-16,2,0,162421
64151,2A,2020-06-17,0,0,162421
64162,2A,2020-06-18,0,0,162421
64173,2A,2020-06-19,0,0,162421
64184,2A,2020-06-20,0,0,162421
64195,2A,2020-06-21,0,0,162421
64206,2A,2020-06-22,1,0,162421
64217,2A,2020-06-23,0,0,162421
64228,2A,2020-06-24,1,0,162421
64239,2A,2020-06-25,0,0,162421
64250,2A,2020-06-26,1,0,162421
64261,2A,2020-06-27,0,0,162421
64272,2A,2020-06-28,0,0,162421
64283,2A,2020-06-29,1,0,162421
64294,2A,2020-06-30,0,0,162421
64305,2A,2020-07-01,2,0,162421
64316,2A,2020-07-02,1,0,162421
64327,2A,2020-07-03,0,0,162421
64338,2A,2020-07-04,0,0,162421
64349,2A,2020-07-05,0,0,162421
64360,2A,2020-07-06,1,0,162421
64371,2A,2020-07-07,0,0,162421
64382,2A,2020-07-08,0,0,162421
64393,2A,2020-07-09,0,0,162421
64404,2A,2020-07-10,1,0,162421
64415,2A,2020-07-11,1,0,162421
64426,2A,2020-07-12,0,0,162421
64437,2A,2020-07-13,4,0,162421
64448,2A,2020-07-14,2,0,162421
64459,2A,2020-07-15,0,0,162421
64470,2A,2020-07-16,0,0,162421
64481,2A,2020-07-17,1,0,162421
64492,2A,2020-07-18,1,0,162421
64503,2A,2020-07-19,0,0,162421
64514,2A,2020-07-20,0,0,162421
64525,2A,2020-07-21,0,0,162421
64536,2A,2020-07-22,0,0,162421
64547,2A,2020-07-23,0,0,162421
64558,2A,2020-07-24,0,0,162421
64569,2A,2020-07-25,1,0,162421
64580,2A,2020-07-26,0,0,162421
64591,2A,2020-07-27,0,0,162421
64602,2A,2020-07-28,0,0,162421
64613,2A,2020-07-29,0,0,162421
64624,2A,2020-07-30,0,0,162421
64635,2A,2020-07-31,0,0,162421
64646,2A,2020-08-01,0,0,162421
64657,2A,2020-08-02,0,0,162421
64668,2A,2020-08-03,2,0,162421
64679,2A,2020-08-04,2,0,162421
64690,2A,2020-08-05,1,0,162421
64701,2A,2020-08-06,4,0,162421
64712,2A,2020-08-07,2,0,162421
64723,2A,2020-08-08,0,0,162421
64734,2A,2020-08-09,1,0,162421
64745,2A,2020-08-10,2,0,162421
64756,2A,2020-08-11,0,0,162421
64767,2A,2020-08-12,2,0,162421
64778,2A,2020-08-13,0,0,162421
64789,2A,2020-08-14,1,0,162421
64800,2A,2020-08-15,0,0,162421
64811,2A,2020-08-16,0,0,162421
64822,2A,2020-08-17,5,0,162421
64833,2A,2020-08-18,4,0,162421
64844,2A,2020-08-19,4,0,162421
64855,2A,2020-08-20,3,0,162421
64866,2A,2020-08-21,3,0,162421
64877,2A,2020-08-22,5,0,162421
64888,2A,2020-08-23,0,0,162421
64899,2A,2020-08-24,20,0,162421
64910,2A,2020-08-25,14,0,162421
64921,2A,2020-08-26,22,0,162421
64932,2A,2020-08-27,22,0,162421
64943,2A,2020-08-28,23,0,162421
64954,2A,2020-08-29,10,0,162421
64965,2A,2020-08-30,2,0,162421
64976,2A,2020-08-31,32,0,162421
64987,2A,2020-09-01,43,0,162421
64998,2A,2020-09-02,27,0,162421
65009,2A,2020-09-03,37,0,162421
65020,2A,2020-09-04,21,0,162421
65031,2A,2020-09-05,12,0,162421
65042,2A,2020-09-06,1,0,162421
65053,2A,2020-09-07,35,0,162421
65064,2A,2020-09-08,23,0,162421
65075,2A,2020-09-09,25,0,162421
65086,2A,2020-09-10,21,0,162421
65097,2A,2020-09-11,20,0,162421
65108,2A,2020-09-12,17,0,162421
65119,2A,2020-09-13,2,0,162421
65130,2A,2020-09-14,16,0,162421
65141,2A,2020-09-15,17,0,162421
65152,2A,2020-09-16,26,0,162421
65163,2A,2020-09-17,18,0,162421
65174,2A,2020-09-18,20,0,162421
65185,2A,2020-09-19,8,0,162421
65196,2A,2020-09-20,3,0,162421
65207,2A,2020-09-21,40,0,162421
65218,2A,2020-09-22,19,0,162421
65229,2A,2020-09-23,13,0,162421
65240,2A,2020-09-24,34,0,162421
65251,2A,2020-09-25,14,0,162421
65262,2A,2020-09-26,1,0,162421
65273,2A,2020-09-27,1,0,162421
65284,2A,2020-09-28,15,0,162421
65295,2A,2020-09-29,13,0,162421
65306,2A,2020-09-30,7,0,162421
65317,2A,2020-10-01,14,0,162421
65328,2A,2020-10-02,19,0,162421
65339,2A,2020-10-03,2,0,162421
65350,2A,2020-10-04,0,0,162421
65361,2A,2020-10-05,23,0,162421
65372,2A,2020-10-06,32,0,162421
65383,2A,2020-10-07,18,0,162421
65394,2A,2020-10-08,20,0,162421
65405,2A,2020-10-09,28,0,162421
65416,2A,2020-10-10,12,0,162421
65427,2A,2020-10-11,2,0,162421
65438,2A,2020-10-12,52,0,162421
65449,2A,2020-10-13,59,0,162421
65460,2A,2020-10-14,71,0,162421
65471,2A,2020-10-15,73,0,162421
65482,2A,2020-10-16,55,0,162421
65493,2A,2020-10-17,21,0,162421
65504,2A,2020-10-18,1,0,162421
65515,2A,2020-10-19,61,0,162421
65526,2A,2020-10-20,94,0,162421
65537,2A,2020-10-21,59,0,162421
65548,2A,2020-10-22,77,0,162421
65559,2A,2020-10-23,102,0,162421
65570,2A,2020-10-24,35,0,162421
65581,2A,2020-10-25,4,0,162421
65592,2A,2020-10-26,117,0,162421
65603,2A,2020-10-27,125,0,162421
65614,2A,2020-10-28,120,0,162421
65625,2A,2020-10-29,149,0,162421
65636,2A,2020-10-30,239,0,162421
65647,2A,2020-10-31,38,0,162421
65658,2A,2020-11-01,7,0,162421
65669,2A,2020-11-02,159,0,162421
65680,2A,2020-11-03,112,0,162421
65691,2A,2020-11-04,96,0,162421
65702,2A,2020-11-05,138,0,162421
65713,2A,2020-11-06,57,0,162421
65724,2A,2020-11-07,24,0,162421
65735,2A,2020-11-08,2,0,162421
65746,2A,2020-11-09,43,0,162421
65757,2A,2020-11-10,32,0,162421
65768,2A,2020-11-11,3,0,162421
65779,2A,2020-11-12,38,0,162421
65790,2A,2020-11-13,30,0,162421
65801,2A,2020-11-14,9,0,162421
65812,2A,2020-11-15,0,0,162421
65823,2A,2020-11-16,31,0,162421
65834,2A,2020-11-17,15,0,162421
65845,2A,2020-11-18,9,0,162421
65856,2A,2020-11-19,13,0,162421
65867,2A,2020-11-20,8,0,162421
65878,2A,2020-11-21,4,0,162421
65889,2A,2020-11-22,0,0,162421
65900,2A,2020-11-23,22,0,162421
65911,2A,2020-11-24,5,0,162421
65922,2A,2020-11-25,5,0,162421
65933,2A,2020-11-26,10,0,162421
65944,2A,2020-11-27,8,0,162421
65955,2A,2020-11-28,7,0,162421
65966,2A,2020-11-29,1,0,162421
65977,2A,2020-11-30,14,0,162421
65988,2A,2020-12-01,13,0,162421
65999,2A,2020-12-02,4,0,162421
66010,2A,2020-12-03,10,0,162421
66021,2A,2020-12-04,21,0,162421
66032,2A,2020-12-05,2,0,162421
66043,2B,2020-05-13,2,0,182258
66054,2B,2020-05-14,1,0,182258
66065,2B,2020-05-15,0,0,182258
66076,2B,2020-05-16,1,0,182258
66087,2B,2020-05-17,0,0,182258
66098,2B,2020-05-18,2,0,182258
66109,2B,2020-05-19,1,0,182258
66120,2B,2020-05-20,2,0,182258
66131,2B,2020-05-21,0,0,182258
66142,2B,2020-05-22,0,0,182258
66153,2B,2020-05-23,0,0,182258
66164,2B,2020-05-24,0,0,182258
66175,2B,2020-05-25,0,0,182258
66186,2B,2020-05-26,0,0,182258
66197,2B,2020-05-27,0,0,182258
66208,2B,2020-05-28,0,0,182258
66219,2B,2020-05-29,0,0,182258
66230,2B,2020-05-30,0,0,182258
66241,2B,2020-05-31,0,0,182258
66252,2B,2020-06-01,0,0,182258
66263,2B,2020-06-02,1,0,182258
66274,2B,2020-06-03,1,0,182258
66285,2B,2020-06-04,0,0,182258
66296,2B,2020-06-05,0,0,182258
66307,2B,2020-06-06,0,0,182258
66318,2B,2020-06-07,0,0,182258
66329,2B,2020-06-08,1,0,182258
66340,2B,2020-06-09,0,0,182258
66351,2B,2020-06-10,1,0,182258
66362,2B,2020-06-11,3,0,182258
66373,2B,2020-06-12,0,0,182258
66384,2B,2020-06-13,0,0,182258
66395,2B,2020-06-14,0,0,182258
66406,2B,2020-06-15,0,0,182258
66417,2B,2020-06-16,0,0,182258
66428,2B,2020-06-17,1,0,182258
66439,2B,2020-06-18,0,0,182258
66450,2B,2020-06-19,0,0,182258
66461,2B,2020-06-20,0,0,182258
66472,2B,2020-06-21,0,0,182258
66483,2B,2020-06-22,0,0,182258
66494,2B,2020-06-23,1,0,182258
66505,2B,2020-06-24,0,0,182258
66516,2B,2020-06-25,0,0,182258
66527,2B,2020-06-26,0,0,182258
66538,2B,2020-06-27,0,0,182258
66549,2B,2020-06-28,0,0,182258
66560,2B,2020-06-29,0,0,182258
66571,2B,2020-06-30,0,0,182258
66582,2B,2020-07-01,0,0,182258
66593,2B,2020-07-02,0,0,182258
66604,2B,2020-07-03,0,0,182258
66615,2B,2020-07-04,0,0,182258
66626,2B,2020-07-05,0,0,182258
66637,2B,2020-07-06,0,0,182258
66648,2B,2020-07-07,0,0,182258
66659,2B,2020-07-08,2,0,182258
66670,2B,2020-07-09,1,0,182258
66681,2B,2020-07-10,0,0,182258
66692,2B,2020-07-11,0,0,182258
66703,2B,2020-07-12,0,0,182258
66714,2B,2020-07-13,2,0,182258
66725,2B,2020-07-14,2,0,182258
66736,2B,2020-07-15,3,0,182258
66747,2B,2020-07-16,2,0,182258
66758,2B,2020-07-17,1,0,182258
66769,2B,2020-07-18,0,0,182258
66780,2B,2020-07-19,0,0,182258
66791,2B,2020-07-20,0,0,182258
66802,2B,2020-07-21,1,0,182258
66813,2B,2020-07-22,1,0,182258
66824,2B,2020-07-23,0,0,182258
66835,2B,2020-07-24,0,0,182258
66846,2B,2020-07-25,0,0,182258
66857,2B,2020-07-26,0,0,182258
66868,2B,2020-07-27,1,0,182258
66879,2B,2020-07-28,1,0,182258
66890,2B,2020-07-29,1,0,182258
66901,2B,2020-07-30,0,0,182258
66912,2B,2020-07-31,3,0,182258
66923,2B,2020-08-01,0,0,182258
66934,2B,2020-08-02,1,0,182258
66945,2B,2020-08-03,1,0,182258
66956,2B,2020-08-04,4,0,182258
66967,2B,2020-08-05,1,0,182258
66978,2B,2020-08-06,0,0,182258
66989,2B,2020-08-07,0,0,182258
67000,2B,2020-08-08,1,0,182258
67011,2B,2020-08-09,0,0,182258
67022,2B,2020-08-10,2,0,182258
67033,2B,2020-08-11,1,0,182258
67044,2B,2020-08-12,2,0,182258
67055,2B,2020-08-13,1,0,182258
67066,2B,2020-08-14,5,0,182258
67077,2B,2020-08-15,0,0,182258
67088,2B,2020-08-16,0,0,182258
67099,2B,2020-08-17,4,0,182258
67110,2B,2020-08-18,2,0,182258
67121,2B,2020-08-19,3,0,182258
67132,2B,2020-08-20,4,0,182258
67143,2B,2020-08-21,3,0,182258
67154,2B,2020-08-22,0,0,182258
67165,2B,2020-08-23,0,0,182258
67176,2B,2020-08-24,12,0,182258
67187,2B,2020-08-25,8,0,182258
67198,2B,2020-08-26,14,0,182258
67209,2B,2020-08-27,28,0,182258
67220,2B,2020-08-28,22,0,182258
67231,2B,2020-08-29,2,0,182258
67242,2B,2020-08-30,3,0,182258
67253,2B,2020-08-31,22,0,182258
67264,2B,2020-09-01,19,0,182258
67275,2B,2020-09-02,28,0,182258
67286,2B,2020-09-03,28,0,182258
67297,2B,2020-09-04,41,0,182258
67308,2B,2020-09-05,7,0,182258
67319,2B,2020-09-06,3,0,182258
67330,2B,2020-09-07,56,0,182258
67341,2B,2020-09-08,24,0,182258
67352,2B,2020-09-09,26,0,182258
67363,2B,2020-09-10,27,0,182258
67374,2B,2020-09-11,21,0,182258
67385,2B,2020-09-12,9,0,182258
67396,2B,2020-09-13,5,0,182258
67407,2B,2020-09-14,31,0,182258
67418,2B,2020-09-15,19,0,182258
67429,2B,2020-09-16,21,0,182258
67440,2B,2020-09-17,23,0,182258
67451,2B,2020-09-18,13,0,182258
67462,2B,2020-09-19,5,0,182258
67473,2B,2020-09-20,1,0,182258
67484,2B,2020-09-21,11,0,182258
67495,2B,2020-09-22,6,0,182258
67506,2B,2020-09-23,16,0,182258
67517,2B,2020-09-24,11,0,182258
67528,2B,2020-09-25,16,0,182258
67539,2B,2020-09-26,3,0,182258
67550,2B,2020-09-27,1,0,182258
67561,2B,2020-09-28,9,0,182258
67572,2B,2020-09-29,15,0,182258
67583,2B,2020-09-30,11,0,182258
67594,2B,2020-10-01,17,0,182258
67605,2B,2020-10-02,11,0,182258
67616,2B,2020-10-03,5,0,182258
67627,2B,2020-10-04,6,0,182258
67638,2B,2020-10-05,20,0,182258
67649,2B,2020-10-06,16,0,182258
67660,2B,2020-10-07,33,0,182258
67671,2B,2020-10-08,43,0,182258
67682,2B,2020-10-09,44,0,182258
67693,2B,2020-10-10,12,0,182258
67704,2B,2020-10-11,2,0,182258
67715,2B,2020-10-12,78,0,182258
67726,2B,2020-10-13,73,0,182258
67737,2B,2020-10-14,52,0,182258
67748,2B,2020-10-15,79,0,182258
67759,2B,2020-10-16,66,0,182258
67770,2B,2020-10-17,19,0,182258
67781,2B,2020-10-18,9,0,182258
67792,2B,2020-10-19,97,0,182258
67803,2B,2020-10-20,81,0,182258
67814,2B,2020-10-21,100,0,182258
67825,2B,2020-10-22,80,0,182258
67836,2B,2020-10-23,102,0,182258
67847,2B,2020-10-24,26,0,182258
67858,2B,2020-10-25,8,0,182258
67869,2B,2020-10-26,162,0,182258
67880,2B,2020-10-27,124,0,182258
67891,2B,2020-10-28,102,0,182258
67902,2B,2020-10-29,97,0,182258
67913,2B,2020-10-30,106,0,182258
67924,2B,2020-10-31,32,0,182258
67935,2B,2020-11-01,9,0,182258
67946,2B,2020-11-02,133,0,182258
67957,2B,2020-11-03,99,0,182258
67968,2B,2020-11-04,65,0,182258
67979,2B,2020-11-05,48,0,182258
67990,2B,2020-11-06,52,0,182258
68001,2B,2020-11-07,15,0,182258
68012,2B,2020-11-08,6,0,182258
68023,2B,2020-11-09,80,0,182258
68034,2B,2020-11-10,57,0,182258
68045,2B,2020-11-11,3,0,182258
68056,2B,2020-11-12,64,0,182258
68067,2B,2020-11-13,29,0,182258
68078,2B,2020-11-14,7,0,182258
68089,2B,2020-11-15,1,0,182258
68100,2B,2020-11-16,33,0,182258
68111,2B,2020-11-17,24,0,182258
68122,2B,2020-11-18,10,0,182258
68133,2B,2020-11-19,11,0,182258
68144,2B,2020-11-20,19,0,182258
68155,2B,2020-11-21,7,0,182258
68166,2B,2020-11-22,1,0,182258
68177,2B,2020-11-23,22,0,182258
68188,2B,2020-11-24,3,0,182258
68199,2B,2020-11-25,9,0,182258
68210,2B,2020-11-26,5,0,182258
68221,2B,2020-11-27,10,0,182258
68232,2B,2020-11-28,7,0,182258
68243,2B,2020-11-29,1,0,182258
68254,2B,2020-11-30,10,0,182258
68265,2B,2020-12-01,5,0,182258
68276,2B,2020-12-02,10,0,182258
68287,2B,2020-12-03,7,0,182258
68298,2B,2020-12-04,9,0,182258
68309,2B,2020-12-05,3,0,182258
68320,30,2020-05-13,0,0,748468
68331,30,2020-05-14,18,0,748468
68342,30,2020-05-15,15,0,748468
68353,30,2020-05-16,2,0,748468
68364,30,2020-05-17,1,0,748468
68375,30,2020-05-18,13,0,748468
68386,30,2020-05-19,20,0,748468
68397,30,2020-05-20,9,0,748468
68408,30,2020-05-21,0,0,748468
68419,30,2020-05-22,5,0,748468
68430,30,2020-05-23,5,0,748468
68441,30,2020-05-24,3,0,748468
68452,30,2020-05-25,9,0,748468
68463,30,2020-05-26,7,0,748468
68474,30,2020-05-27,10,0,748468
68485,30,2020-05-28,3,0,748468
68496,30,2020-05-29,11,0,748468
68507,30,2020-05-30,3,0,748468
68518,30,2020-05-31,1,0,748468
68529,30,2020-06-01,1,0,748468
68540,30,2020-06-02,5,0,748468
68551,30,2020-06-03,4,0,748468
68562,30,2020-06-04,27,0,748468
68573,30,2020-06-05,13,0,748468
68584,30,2020-06-06,5,0,748468
68595,30,2020-06-07,1,0,748468
68606,30,2020-06-08,6,0,748468
68617,30,2020-06-09,33,0,748468
68628,30,2020-06-10,27,0,748468
68639,30,2020-06-11,34,0,748468
68650,30,2020-06-12,29,0,748468
68661,30,2020-06-13,1,0,748468
68672,30,2020-06-14,0,0,748468
68683,30,2020-06-15,3,0,748468
68694,30,2020-06-16,4,0,748468
68705,30,2020-06-17,2,0,748468
68716,30,2020-06-18,15,0,748468
68727,30,2020-06-19,10,0,748468
68738,30,2020-06-20,0,0,748468
68749,30,2020-06-21,1,0,748468
68760,30,2020-06-22,7,0,748468
68771,30,2020-06-23,12,0,748468
68782,30,2020-06-24,5,0,748468
68793,30,2020-06-25,2,0,748468
68804,30,2020-06-26,12,0,748468
68815,30,2020-06-27,1,0,748468
68826,30,2020-06-28,0,0,748468
68837,30,2020-06-29,7,0,748468
68848,30,2020-06-30,15,0,748468
68859,30,2020-07-01,6,0,748468
68870,30,2020-07-02,2,0,748468
68881,30,2020-07-03,10,0,748468
68892,30,2020-07-04,0,0,748468
68903,30,2020-07-05,0,0,748468
68914,30,2020-07-06,4,0,748468
68925,30,2020-07-07,1,0,748468
68936,30,2020-07-08,7,0,748468
68947,30,2020-07-09,7,0,748468
68958,30,2020-07-10,4,0,748468
68969,30,2020-07-11,0,0,748468
68980,30,2020-07-12,1,0,748468
68991,30,2020-07-13,1,0,748468
69002,30,2020-07-14,1,0,748468
69013,30,2020-07-15,2,0,748468
69024,30,2020-07-16,6,0,748468
69035,30,2020-07-17,7,0,748468
69046,30,2020-07-18,2,0,748468
69057,30,2020-07-19,1,0,748468
69068,30,2020-07-20,5,0,748468
69079,30,2020-07-21,18,0,748468
69090,30,2020-07-22,16,0,748468
69101,30,2020-07-23,10,0,748468
69112,30,2020-07-24,23,0,748468
69123,30,2020-07-25,7,0,748468
69134,30,2020-07-26,0,0,748468
69145,30,2020-07-27,14,0,748468
69156,30,2020-07-28,9,0,748468
69167,30,2020-07-29,17,0,748468
69178,30,2020-07-30,12,0,748468
69189,30,2020-07-31,19,0,748468
69200,30,2020-08-01,8,0,748468
69211,30,2020-08-02,3,0,748468
69222,30,2020-08-03,16,0,748468
69233,30,2020-08-04,22,0,748468
69244,30,2020-08-05,21,0,748468
69255,30,2020-08-06,23,0,748468
69266,30,2020-08-07,15,0,748468
69277,30,2020-08-08,14,0,748468
69288,30,2020-08-09,11,0,748468
69299,30,2020-08-10,32,0,748468
69310,30,2020-08-11,29,0,748468
69321,30,2020-08-12,40,0,748468
69332,30,2020-08-13,36,0,748468
69343,30,2020-08-14,49,0,748468
69354,30,2020-08-15,12,0,748468
69365,30,2020-08-16,15,0,748468
69376,30,2020-08-17,39,0,748468
69387,30,2020-08-18,64,0,748468
69398,30,2020-08-19,66,0,748468
69409,30,2020-08-20,51,0,748468
69420,30,2020-08-21,53,0,748468
69431,30,2020-08-22,28,0,748468
69442,30,2020-08-23,9,0,748468
69453,30,2020-08-24,63,0,748468
69464,30,2020-08-25,86,0,748468
69475,30,2020-08-26,61,0,748468
69486,30,2020-08-27,53,0,748468
69497,30,2020-08-28,64,0,748468
69508,30,2020-08-29,29,0,748468
69519,30,2020-08-30,16,0,748468
69530,30,2020-08-31,81,0,748468
69541,30,2020-09-01,95,0,748468
69552,30,2020-09-02,106,0,748468
69563,30,2020-09-03,98,0,748468
69574,30,2020-09-04,87,0,748468
69585,30,2020-09-05,43,0,748468
69596,30,2020-09-06,26,0,748468
69607,30,2020-09-07,92,0,748468
69618,30,2020-09-08,121,0,748468
69629,30,2020-09-09,88,0,748468
69640,30,2020-09-10,123,0,748468
69651,30,2020-09-11,104,0,748468
69662,30,2020-09-12,33,0,748468
69673,30,2020-09-13,18,0,748468
69684,30,2020-09-14,112,0,748468
69695,30,2020-09-15,114,0,748468
69706,30,2020-09-16,140,0,748468
69717,30,2020-09-17,135,0,748468
69728,30,2020-09-18,139,0,748468
69739,30,2020-09-19,63,0,748468
69750,30,2020-09-20,21,0,748468
69761,30,2020-09-21,175,0,748468
69772,30,2020-09-22,141,0,748468
69783,30,2020-09-23,149,0,748468
69794,30,2020-09-24,126,0,748468
69805,30,2020-09-25,111,0,748468
69816,30,2020-09-26,75,0,748468
69827,30,2020-09-27,35,0,748468
69838,30,2020-09-28,161,0,748468
69849,30,2020-09-29,134,0,748468
69860,30,2020-09-30,130,0,748468
69871,30,2020-10-01,207,0,748468
69882,30,2020-10-02,194,0,748468
69893,30,2020-10-03,108,0,748468
69904,30,2020-10-04,26,0,748468
69915,30,2020-10-05,212,0,748468
69926,30,2020-10-06,265,0,748468
69937,30,2020-10-07,213,0,748468
69948,30,2020-10-08,237,0,748468
69959,30,2020-10-09,292,0,748468
69970,30,2020-10-10,232,0,748468
69981,30,2020-10-11,32,0,748468
69992,30,2020-10-12,296,0,748468
70003,30,2020-10-13,318,0,748468
70014,30,2020-10-14,316,0,748468
70025,30,2020-10-15,406,0,748468
70036,30,2020-10-16,296,0,748468
70047,30,2020-10-17,141,0,748468
70058,30,2020-10-18,53,0,748468
70069,30,2020-10-19,344,0,748468
70080,30,2020-10-20,376,0,748468
70091,30,2020-10-21,473,0,748468
70102,30,2020-10-22,710,0,748468
70113,30,2020-10-23,857,0,748468
70124,30,2020-10-24,383,0,748468
70135,30,2020-10-25,96,0,748468
70146,30,2020-10-26,760,0,748468
70157,30,2020-10-27,834,0,748468
70168,30,2020-10-28,807,0,748468
70179,30,2020-10-29,911,0,748468
70190,30,2020-10-30,880,0,748468
70201,30,2020-10-31,389,0,748468
70212,30,2020-11-01,108,0,748468
70223,30,2020-11-02,797,0,748468
70234,30,2020-11-03,732,0,748468
70245,30,2020-11-04,711,0,748468
70256,30,2020-11-05,671,0,748468
70267,30,2020-11-06,570,0,748468
70278,30,2020-11-07,225,0,748468
70289,30,2020-11-08,60,0,748468
70300,30,2020-11-09,641,0,748468
70311,30,2020-11-10,531,0,748468
70322,30,2020-11-11,63,0,748468
70333,30,2020-11-12,481,0,748468
70344,30,2020-11-13,370,0,748468
70355,30,2020-11-14,111,0,748468
70366,30,2020-11-15,26,0,748468
70377,30,2020-11-16,416,0,748468
70388,30,2020-11-17,264,0,748468
70399,30,2020-11-18,187,0,748468
70410,30,2020-11-19,152,0,748468
70421,30,2020-11-20,184,0,748468
70432,30,2020-11-21,59,0,748468
70443,30,2020-11-22,20,0,748468
70454,30,2020-11-23,191,0,748468
70465,30,2020-11-24,134,0,748468
70476,30,2020-11-25,139,0,748468
70487,30,2020-11-26,145,0,748468
70498,30,2020-11-27,122,0,748468
70509,30,2020-11-28,74,0,748468
70520,30,2020-11-29,17,0,748468
70531,30,2020-11-30,149,0,748468
70542,30,2020-12-01,124,0,748468
70553,30,2020-12-02,100,0,748468
70564,30,2020-12-03,125,0,748468
70575,30,2020-12-04,143,0,748468
70586,30,2020-12-05,81,0,748468
70597,31,2020-05-13,19,0,1400935
70608,31,2020-05-14,9,0,1400935
70619,31,2020-05-15,17,0,1400935
70630,31,2020-05-16,3,0,1400935
70641,31,2020-05-17,2,0,1400935
70652,31,2020-05-18,9,0,1400935
70663,31,2020-05-19,6,0,1400935
70674,31,2020-05-20,6,0,1400935
70685,31,2020-05-21,1,0,1400935
70696,31,2020-05-22,7,0,1400935
70707,31,2020-05-23,0,0,1400935
70718,31,2020-05-24,1,0,1400935
70729,31,2020-05-25,3,0,1400935
70740,31,2020-05-26,0,0,1400935
70751,31,2020-05-27,10,0,1400935
70762,31,2020-05-28,3,0,1400935
70773,31,2020-05-29,4,0,1400935
70784,31,2020-05-30,0,0,1400935
70795,31,2020-05-31,0,0,1400935
70806,31,2020-06-01,1,0,1400935
70817,31,2020-06-02,9,0,1400935
70828,31,2020-06-03,6,0,1400935
70839,31,2020-06-04,3,0,1400935
70850,31,2020-06-05,1,0,1400935
70861,31,2020-06-06,1,0,1400935
70872,31,2020-06-07,0,0,1400935
70883,31,2020-06-08,7,0,1400935
70894,31,2020-06-09,8,0,1400935
70905,31,2020-06-10,7,0,1400935
70916,31,2020-06-11,9,0,1400935
70927,31,2020-06-12,14,0,1400935
70938,31,2020-06-13,3,0,1400935
70949,31,2020-06-14,0,0,1400935
70960,31,2020-06-15,4,0,1400935
70971,31,2020-06-16,5,0,1400935
70982,31,2020-06-17,8,0,1400935
70993,31,2020-06-18,2,0,1400935
71004,31,2020-06-19,22,0,1400935
71015,31,2020-06-20,1,0,1400935
71026,31,2020-06-21,2,0,1400935
71037,31,2020-06-22,15,0,1400935
71048,31,2020-06-23,7,0,1400935
71059,31,2020-06-24,9,0,1400935
71070,31,2020-06-25,7,0,1400935
71081,31,2020-06-26,9,0,1400935
71092,31,2020-06-27,1,0,1400935
71103,31,2020-06-28,2,0,1400935
71114,31,2020-06-29,15,0,1400935
71125,31,2020-06-30,6,0,1400935
71136,31,2020-07-01,10,0,1400935
71147,31,2020-07-02,12,0,1400935
71158,31,2020-07-03,8,0,1400935
71169,31,2020-07-04,1,0,1400935
71180,31,2020-07-05,0,0,1400935
71191,31,2020-07-06,4,0,1400935
71202,31,2020-07-07,6,0,1400935
71213,31,2020-07-08,4,0,1400935
71224,31,2020-07-09,15,0,1400935
71235,31,2020-07-10,7,0,1400935
71246,31,2020-07-11,2,0,1400935
71257,31,2020-07-12,2,0,1400935
71268,31,2020-07-13,8,0,1400935
71279,31,2020-07-14,2,0,1400935
71290,31,2020-07-15,11,0,1400935
71301,31,2020-07-16,19,0,1400935
71312,31,2020-07-17,13,0,1400935
71323,31,2020-07-18,5,0,1400935
71334,31,2020-07-19,1,0,1400935
71345,31,2020-07-20,27,0,1400935
71356,31,2020-07-21,20,0,1400935
71367,31,2020-07-22,28,0,1400935
71378,31,2020-07-23,50,0,1400935
71389,31,2020-07-24,27,0,1400935
71400,31,2020-07-25,10,0,1400935
71411,31,2020-07-26,3,0,1400935
71422,31,2020-07-27,22,0,1400935
71433,31,2020-07-28,34,0,1400935
71444,31,2020-07-29,34,0,1400935
71455,31,2020-07-30,58,0,1400935
71466,31,2020-07-31,50,0,1400935
