,dep,jour,P,cl_age90,pop
71202,29,2020-09-17,54,0,906554.0
71213,29,2020-09-18,53,0,906554.0
71224,29,2020-09-19,22,0,906554.0
71235,29,2020-09-20,12,0,906554.0
71246,29,2020-09-21,55,0,906554.0
71257,29,2020-09-22,55,0,906554.0
71268,29,2020-09-23,62,0,906554.0
71279,29,2020-09-24,46,0,906554.0
71290,29,2020-09-25,56,0,906554.0
71301,29,2020-09-26,16,0,906554.0
71312,29,2020-09-27,6,0,906554.0
71323,29,2020-09-28,56,0,906554.0
71334,29,2020-09-29,35,0,906554.0
71345,29,2020-09-30,54,0,906554.0
71356,29,2020-10-01,64,0,906554.0
71367,29,2020-10-02,54,0,906554.0
71378,29,2020-10-03,34,0,906554.0
71389,29,2020-10-04,23,0,906554.0
71400,29,2020-10-05,75,0,906554.0
71411,29,2020-10-06,92,0,906554.0
71422,29,2020-10-07,75,0,906554.0
71433,29,2020-10-08,78,0,906554.0
71444,29,2020-10-09,111,0,906554.0
71455,29,2020-10-10,45,0,906554.0
71466,29,2020-10-11,17,0,906554.0
71477,29,2020-10-12,139,0,906554.0
71488,29,2020-10-13,95,0,906554.0
71499,29,2020-10-14,111,0,906554.0
71510,29,2020-10-15,146,0,906554.0
71521,29,2020-10-16,143,0,906554.0
71532,29,2020-10-17,72,0,906554.0
71543,29,2020-10-18,40,0,906554.0
71554,29,2020-10-19,189,0,906554.0
71565,29,2020-10-20,196,0,906554.0
71576,29,2020-10-21,204,0,906554.0
71587,29,2020-10-22,220,0,906554.0
71598,29,2020-10-23,299,0,906554.0
71609,29,2020-10-24,88,0,906554.0
71620,29,2020-10-25,55,0,906554.0
71631,29,2020-10-26,334,0,906554.0
71642,29,2020-10-27,286,0,906554.0
71653,29,2020-10-28,310,0,906554.0
71664,29,2020-10-29,275,0,906554.0
71675,29,2020-10-30,315,0,906554.0
71686,29,2020-10-31,133,0,906554.0
71697,29,2020-11-01,51,0,906554.0
71708,29,2020-11-02,431,0,906554.0
71719,29,2020-11-03,293,0,906554.0
71730,29,2020-11-04,249,0,906554.0
71741,29,2020-11-05,222,0,906554.0
71752,29,2020-11-06,233,0,906554.0
71763,29,2020-11-07,79,0,906554.0
71774,29,2020-11-08,19,0,906554.0
71785,29,2020-11-09,247,0,906554.0
71796,29,2020-11-10,159,0,906554.0
71807,29,2020-11-11,35,0,906554.0
71818,29,2020-11-12,145,0,906554.0
71829,29,2020-11-13,101,0,906554.0
71840,29,2020-11-14,50,0,906554.0
71851,29,2020-11-15,11,0,906554.0
71862,29,2020-11-16,100,0,906554.0
71873,29,2020-11-17,62,0,906554.0
71884,29,2020-11-18,46,0,906554.0
71895,29,2020-11-19,44,0,906554.0
71906,29,2020-11-20,36,0,906554.0
71917,29,2020-11-21,26,0,906554.0
71928,29,2020-11-22,9,0,906554.0
71939,29,2020-11-23,39,0,906554.0
71950,29,2020-11-24,25,0,906554.0
71961,29,2020-11-25,23,0,906554.0
71972,29,2020-11-26,26,0,906554.0
71983,29,2020-11-27,30,0,906554.0
71994,29,2020-11-28,8,0,906554.0
72005,29,2020-11-29,8,0,906554.0
72016,29,2020-11-30,35,0,906554.0
72027,29,2020-12-01,31,0,906554.0
72038,29,2020-12-02,34,0,906554.0
72049,29,2020-12-03,58,0,906554.0
72060,29,2020-12-04,18,0,906554.0
72071,29,2020-12-05,31,0,906554.0
72082,29,2020-12-06,2,0,906554.0
72093,29,2020-12-07,54,0,906554.0
72104,29,2020-12-08,26,0,906554.0
72115,29,2020-12-09,49,0,906554.0
72126,29,2020-12-10,35,0,906554.0
72137,29,2020-12-11,43,0,906554.0
72148,29,2020-12-12,39,0,906554.0
72159,29,2020-12-13,21,0,906554.0
72170,29,2020-12-14,68,0,906554.0
72181,29,2020-12-15,52,0,906554.0
72192,29,2020-12-16,84,0,906554.0
72203,29,2020-12-17,54,0,906554.0
72214,29,2020-12-18,50,0,906554.0
72225,29,2020-12-19,22,0,906554.0
72236,29,2020-12-20,5,0,906554.0
72247,29,2020-12-21,82,0,906554.0
72258,29,2020-12-22,60,0,906554.0
72269,29,2020-12-23,70,0,906554.0
72280,29,2020-12-24,48,0,906554.0
72291,29,2020-12-25,5,0,906554.0
72302,29,2020-12-26,38,0,906554.0
72313,29,2020-12-27,10,0,906554.0
72324,29,2020-12-28,90,0,906554.0
72335,29,2020-12-29,70,0,906554.0
72346,29,2020-12-30,74,0,906554.0
72357,29,2020-12-31,82,0,906554.0
72368,29,2021-01-01,0,0,906554.0
72379,29,2021-01-02,61,0,906554.0
72390,2A,2020-05-13,4,0,162421.0
72401,2A,2020-05-14,2,0,162421.0
72412,2A,2020-05-15,1,0,162421.0
72423,2A,2020-05-16,0,0,162421.0
72434,2A,2020-05-17,0,0,162421.0
72445,2A,2020-05-18,0,0,162421.0
72456,2A,2020-05-19,3,0,162421.0
72467,2A,2020-05-20,1,0,162421.0
72478,2A,2020-05-21,0,0,162421.0
72489,2A,2020-05-22,0,0,162421.0
72500,2A,2020-05-23,2,0,162421.0
72511,2A,2020-05-24,0,0,162421.0
72522,2A,2020-05-25,1,0,162421.0
72533,2A,2020-05-26,1,0,162421.0
72544,2A,2020-05-27,0,0,162421.0
72555,2A,2020-05-28,3,0,162421.0
72566,2A,2020-05-29,1,0,162421.0
72577,2A,2020-05-30,0,0,162421.0
72588,2A,2020-05-31,0,0,162421.0
72599,2A,2020-06-01,0,0,162421.0
72610,2A,2020-06-02,0,0,162421.0
72621,2A,2020-06-03,1,0,162421.0
72632,2A,2020-06-04,1,0,162421.0
72643,2A,2020-06-05,2,0,162421.0
72654,2A,2020-06-06,1,0,162421.0
72665,2A,2020-06-07,0,0,162421.0
72676,2A,2020-06-08,1,0,162421.0
72687,2A,2020-06-09,0,0,162421.0
72698,2A,2020-06-10,0,0,162421.0
72709,2A,2020-06-11,0,0,162421.0
72720,2A,2020-06-12,0,0,162421.0
72731,2A,2020-06-13,0,0,162421.0
72742,2A,2020-06-14,0,0,162421.0
72753,2A,2020-06-15,1,0,162421.0
72764,2A,2020-06-16,2,0,162421.0
72775,2A,2020-06-17,0,0,162421.0
72786,2A,2020-06-18,0,0,162421.0
72797,2A,2020-06-19,0,0,162421.0
72808,2A,2020-06-20,0,0,162421.0
72819,2A,2020-06-21,0,0,162421.0
72830,2A,2020-06-22,1,0,162421.0
72841,2A,2020-06-23,0,0,162421.0
72852,2A,2020-06-24,1,0,162421.0
72863,2A,2020-06-25,0,0,162421.0
72874,2A,2020-06-26,1,0,162421.0
72885,2A,2020-06-27,0,0,162421.0
72896,2A,2020-06-28,0,0,162421.0
72907,2A,2020-06-29,1,0,162421.0
72918,2A,2020-06-30,0,0,162421.0
72929,2A,2020-07-01,2,0,162421.0
72940,2A,2020-07-02,1,0,162421.0
72951,2A,2020-07-03,0,0,162421.0
72962,2A,2020-07-04,0,0,162421.0
72973,2A,2020-07-05,0,0,162421.0
72984,2A,2020-07-06,1,0,162421.0
72995,2A,2020-07-07,0,0,162421.0
73006,2A,2020-07-08,0,0,162421.0
73017,2A,2020-07-09,0,0,162421.0
73028,2A,2020-07-10,1,0,162421.0
73039,2A,2020-07-11,1,0,162421.0
73050,2A,2020-07-12,0,0,162421.0
73061,2A,2020-07-13,4,0,162421.0
73072,2A,2020-07-14,2,0,162421.0
73083,2A,2020-07-15,0,0,162421.0
73094,2A,2020-07-16,0,0,162421.0
73105,2A,2020-07-17,1,0,162421.0
73116,2A,2020-07-18,1,0,162421.0
73127,2A,2020-07-19,0,0,162421.0
73138,2A,2020-07-20,0,0,162421.0
73149,2A,2020-07-21,0,0,162421.0
73160,2A,2020-07-22,0,0,162421.0
73171,2A,2020-07-23,0,0,162421.0
73182,2A,2020-07-24,0,0,162421.0
73193,2A,2020-07-25,1,0,162421.0
73204,2A,2020-07-26,0,0,162421.0
73215,2A,2020-07-27,0,0,162421.0
73226,2A,2020-07-28,0,0,162421.0
73237,2A,2020-07-29,0,0,162421.0
73248,2A,2020-07-30,0,0,162421.0
73259,2A,2020-07-31,0,0,162421.0
73270,2A,2020-08-01,0,0,162421.0
73281,2A,2020-08-02,0,0,162421.0
73292,2A,2020-08-03,2,0,162421.0
73303,2A,2020-08-04,2,0,162421.0
73314,2A,2020-08-05,1,0,162421.0
73325,2A,2020-08-06,4,0,162421.0
73336,2A,2020-08-07,2,0,162421.0
73347,2A,2020-08-08,0,0,162421.0
73358,2A,2020-08-09,1,0,162421.0
73369,2A,2020-08-10,2,0,162421.0
73380,2A,2020-08-11,0,0,162421.0
73391,2A,2020-08-12,2,0,162421.0
73402,2A,2020-08-13,0,0,162421.0
73413,2A,2020-08-14,1,0,162421.0
73424,2A,2020-08-15,0,0,162421.0
73435,2A,2020-08-16,0,0,162421.0
73446,2A,2020-08-17,5,0,162421.0
73457,2A,2020-08-18,4,0,162421.0
73468,2A,2020-08-19,4,0,162421.0
73479,2A,2020-08-20,3,0,162421.0
73490,2A,2020-08-21,3,0,162421.0
73501,2A,2020-08-22,5,0,162421.0
73512,2A,2020-08-23,0,0,162421.0
73523,2A,2020-08-24,20,0,162421.0
73534,2A,2020-08-25,14,0,162421.0
73545,2A,2020-08-26,22,0,162421.0
73556,2A,2020-08-27,22,0,162421.0
73567,2A,2020-08-28,23,0,162421.0
73578,2A,2020-08-29,10,0,162421.0
73589,2A,2020-08-30,2,0,162421.0
73600,2A,2020-08-31,32,0,162421.0
73611,2A,2020-09-01,43,0,162421.0
73622,2A,2020-09-02,27,0,162421.0
73633,2A,2020-09-03,37,0,162421.0
73644,2A,2020-09-04,21,0,162421.0
73655,2A,2020-09-05,12,0,162421.0
73666,2A,2020-09-06,1,0,162421.0
73677,2A,2020-09-07,35,0,162421.0
73688,2A,2020-09-08,23,0,162421.0
73699,2A,2020-09-09,25,0,162421.0
73710,2A,2020-09-10,21,0,162421.0
73721,2A,2020-09-11,20,0,162421.0
73732,2A,2020-09-12,17,0,162421.0
73743,2A,2020-09-13,2,0,162421.0
73754,2A,2020-09-14,16,0,162421.0
73765,2A,2020-09-15,17,0,162421.0
73776,2A,2020-09-16,26,0,162421.0
73787,2A,2020-09-17,18,0,162421.0
73798,2A,2020-09-18,20,0,162421.0
73809,2A,2020-09-19,8,0,162421.0
73820,2A,2020-09-20,3,0,162421.0
73831,2A,2020-09-21,40,0,162421.0
73842,2A,2020-09-22,19,0,162421.0
73853,2A,2020-09-23,13,0,162421.0
73864,2A,2020-09-24,34,0,162421.0
73875,2A,2020-09-25,14,0,162421.0
73886,2A,2020-09-26,1,0,162421.0
73897,2A,2020-09-27,1,0,162421.0
73908,2A,2020-09-28,15,0,162421.0
73919,2A,2020-09-29,13,0,162421.0
73930,2A,2020-09-30,7,0,162421.0
73941,2A,2020-10-01,14,0,162421.0
73952,2A,2020-10-02,19,0,162421.0
73963,2A,2020-10-03,2,0,162421.0
73974,2A,2020-10-04,0,0,162421.0
73985,2A,2020-10-05,23,0,162421.0
73996,2A,2020-10-06,32,0,162421.0
74007,2A,2020-10-07,18,0,162421.0
74018,2A,2020-10-08,20,0,162421.0
74029,2A,2020-10-09,28,0,162421.0
74040,2A,2020-10-10,12,0,162421.0
74051,2A,2020-10-11,2,0,162421.0
74062,2A,2020-10-12,52,0,162421.0
74073,2A,2020-10-13,59,0,162421.0
74084,2A,2020-10-14,71,0,162421.0
74095,2A,2020-10-15,73,0,162421.0
74106,2A,2020-10-16,55,0,162421.0
74117,2A,2020-10-17,21,0,162421.0
74128,2A,2020-10-18,1,0,162421.0
74139,2A,2020-10-19,61,0,162421.0
74150,2A,2020-10-20,94,0,162421.0
74161,2A,2020-10-21,59,0,162421.0
74172,2A,2020-10-22,77,0,162421.0
74183,2A,2020-10-23,102,0,162421.0
74194,2A,2020-10-24,35,0,162421.0
74205,2A,2020-10-25,4,0,162421.0
74216,2A,2020-10-26,117,0,162421.0
74227,2A,2020-10-27,125,0,162421.0
74238,2A,2020-10-28,120,0,162421.0
74249,2A,2020-10-29,149,0,162421.0
74260,2A,2020-10-30,239,0,162421.0
74271,2A,2020-10-31,38,0,162421.0
74282,2A,2020-11-01,7,0,162421.0
74293,2A,2020-11-02,159,0,162421.0
74304,2A,2020-11-03,112,0,162421.0
74315,2A,2020-11-04,96,0,162421.0
74326,2A,2020-11-05,138,0,162421.0
74337,2A,2020-11-06,57,0,162421.0
74348,2A,2020-11-07,24,0,162421.0
74359,2A,2020-11-08,2,0,162421.0
74370,2A,2020-11-09,43,0,162421.0
74381,2A,2020-11-10,32,0,162421.0
74392,2A,2020-11-11,3,0,162421.0
74403,2A,2020-11-12,39,0,162421.0
74414,2A,2020-11-13,30,0,162421.0
74425,2A,2020-11-14,9,0,162421.0
74436,2A,2020-11-15,0,0,162421.0
74447,2A,2020-11-16,31,0,162421.0
74458,2A,2020-11-17,15,0,162421.0
74469,2A,2020-11-18,9,0,162421.0
74480,2A,2020-11-19,13,0,162421.0
74491,2A,2020-11-20,8,0,162421.0
74502,2A,2020-11-21,4,0,162421.0
74513,2A,2020-11-22,0,0,162421.0
74524,2A,2020-11-23,22,0,162421.0
74535,2A,2020-11-24,5,0,162421.0
74546,2A,2020-11-25,5,0,162421.0
74557,2A,2020-11-26,11,0,162421.0
74568,2A,2020-11-27,8,0,162421.0
74579,2A,2020-11-28,7,0,162421.0
74590,2A,2020-11-29,1,0,162421.0
74601,2A,2020-11-30,14,0,162421.0
74612,2A,2020-12-01,13,0,162421.0
74623,2A,2020-12-02,4,0,162421.0
74634,2A,2020-12-03,10,0,162421.0
74645,2A,2020-12-04,21,0,162421.0
74656,2A,2020-12-05,2,0,162421.0
74667,2A,2020-12-06,1,0,162421.0
74678,2A,2020-12-07,7,0,162421.0
74689,2A,2020-12-08,7,0,162421.0
74700,2A,2020-12-09,8,0,162421.0
74711,2A,2020-12-10,0,0,162421.0
74722,2A,2020-12-11,9,0,162421.0
74733,2A,2020-12-12,2,0,162421.0
74744,2A,2020-12-13,0,0,162421.0
74755,2A,2020-12-14,4,0,162421.0
74766,2A,2020-12-15,5,0,162421.0
74777,2A,2020-12-16,4,0,162421.0
74788,2A,2020-12-17,4,0,162421.0
74799,2A,2020-12-18,2,0,162421.0
74810,2A,2020-12-19,3,0,162421.0
74821,2A,2020-12-20,2,0,162421.0
74832,2A,2020-12-21,11,0,162421.0
74843,2A,2020-12-22,2,0,162421.0
74854,2A,2020-12-23,7,0,162421.0
74865,2A,2020-12-24,13,0,162421.0
74876,2A,2020-12-25,0,0,162421.0
74887,2A,2020-12-26,19,0,162421.0
74898,2A,2020-12-27,0,0,162421.0
74909,2A,2020-12-28,25,0,162421.0
74920,2A,2020-12-29,13,0,162421.0
74931,2A,2020-12-30,19,0,162421.0
74942,2A,2020-12-31,15,0,162421.0
74953,2A,2021-01-01,1,0,162421.0
74964,2A,2021-01-02,28,0,162421.0
74975,2B,2020-05-13,2,0,182258.0
74986,2B,2020-05-14,1,0,182258.0
74997,2B,2020-05-15,0,0,182258.0
75008,2B,2020-05-16,1,0,182258.0
75019,2B,2020-05-17,0,0,182258.0
75030,2B,2020-05-18,2,0,182258.0
75041,2B,2020-05-19,3,0,182258.0
75052,2B,2020-05-20,2,0,182258.0
75063,2B,2020-05-21,0,0,182258.0
75074,2B,2020-05-22,0,0,182258.0
75085,2B,2020-05-23,0,0,182258.0
75096,2B,2020-05-24,0,0,182258.0
75107,2B,2020-05-25,0,0,182258.0
75118,2B,2020-05-26,0,0,182258.0
75129,2B,2020-05-27,0,0,182258.0
75140,2B,2020-05-28,0,0,182258.0
75151,2B,2020-05-29,0,0,182258.0
75162,2B,2020-05-30,0,0,182258.0
75173,2B,2020-05-31,0,0,182258.0
75184,2B,2020-06-01,0,0,182258.0
75195,2B,2020-06-02,1,0,182258.0
75206,2B,2020-06-03,1,0,182258.0
75217,2B,2020-06-04,0,0,182258.0
75228,2B,2020-06-05,0,0,182258.0
75239,2B,2020-06-06,0,0,182258.0
75250,2B,2020-06-07,0,0,182258.0
75261,2B,2020-06-08,1,0,182258.0
75272,2B,2020-06-09,0,0,182258.0
75283,2B,2020-06-10,1,0,182258.0
75294,2B,2020-06-11,2,0,182258.0
75305,2B,2020-06-12,0,0,182258.0
75316,2B,2020-06-13,0,0,182258.0
75327,2B,2020-06-14,0,0,182258.0
75338,2B,2020-06-15,0,0,182258.0
75349,2B,2020-06-16,0,0,182258.0
75360,2B,2020-06-17,1,0,182258.0
75371,2B,2020-06-18,0,0,182258.0
75382,2B,2020-06-19,0,0,182258.0
75393,2B,2020-06-20,0,0,182258.0
75404,2B,2020-06-21,0,0,182258.0
75415,2B,2020-06-22,0,0,182258.0
75426,2B,2020-06-23,1,0,182258.0
75437,2B,2020-06-24,0,0,182258.0
75448,2B,2020-06-25,0,0,182258.0
75459,2B,2020-06-26,0,0,182258.0
75470,2B,2020-06-27,0,0,182258.0
75481,2B,2020-06-28,0,0,182258.0
75492,2B,2020-06-29,0,0,182258.0
75503,2B,2020-06-30,0,0,182258.0
75514,2B,2020-07-01,0,0,182258.0
75525,2B,2020-07-02,0,0,182258.0
75536,2B,2020-07-03,0,0,182258.0
75547,2B,2020-07-04,0,0,182258.0
75558,2B,2020-07-05,0,0,182258.0
75569,2B,2020-07-06,0,0,182258.0
75580,2B,2020-07-07,0,0,182258.0
75591,2B,2020-07-08,2,0,182258.0
75602,2B,2020-07-09,1,0,182258.0
75613,2B,2020-07-10,0,0,182258.0
75624,2B,2020-07-11,0,0,182258.0
75635,2B,2020-07-12,0,0,182258.0
75646,2B,2020-07-13,2,0,182258.0
75657,2B,2020-07-14,2,0,182258.0
75668,2B,2020-07-15,3,0,182258.0
75679,2B,2020-07-16,2,0,182258.0
75690,2B,2020-07-17,1,0,182258.0
75701,2B,2020-07-18,0,0,182258.0
75712,2B,2020-07-19,0,0,182258.0
75723,2B,2020-07-20,0,0,182258.0
75734,2B,2020-07-21,1,0,182258.0
75745,2B,2020-07-22,1,0,182258.0
75756,2B,2020-07-23,0,0,182258.0
75767,2B,2020-07-24,0,0,182258.0
75778,2B,2020-07-25,0,0,182258.0
75789,2B,2020-07-26,0,0,182258.0
75800,2B,2020-07-27,1,0,182258.0
75811,2B,2020-07-28,1,0,182258.0
75822,2B,2020-07-29,1,0,182258.0
75833,2B,2020-07-30,0,0,182258.0
75844,2B,2020-07-31,3,0,182258.0
75855,2B,2020-08-01,0,0,182258.0
75866,2B,2020-08-02,1,0,182258.0
75877,2B,2020-08-03,1,0,182258.0
75888,2B,2020-08-04,4,0,182258.0
75899,2B,2020-08-05,1,0,182258.0
75910,2B,2020-08-06,0,0,182258.0
75921,2B,2020-08-07,0,0,182258.0
75932,2B,2020-08-08,1,0,182258.0
75943,2B,2020-08-09,0,0,182258.0
75954,2B,2020-08-10,2,0,182258.0
75965,2B,2020-08-11,1,0,182258.0
75976,2B,2020-08-12,2,0,182258.0
75987,2B,2020-08-13,1,0,182258.0
75998,2B,2020-08-14,5,0,182258.0
76009,2B,2020-08-15,0,0,182258.0
76020,2B,2020-08-16,0,0,182258.0
76031,2B,2020-08-17,4,0,182258.0
76042,2B,2020-08-18,2,0,182258.0
76053,2B,2020-08-19,3,0,182258.0
76064,2B,2020-08-20,4,0,182258.0
76075,2B,2020-08-21,3,0,182258.0
76086,2B,2020-08-22,0,0,182258.0
76097,2B,2020-08-23,0,0,182258.0
76108,2B,2020-08-24,12,0,182258.0
76119,2B,2020-08-25,8,0,182258.0
76130,2B,2020-08-26,14,0,182258.0
76141,2B,2020-08-27,28,0,182258.0
76152,2B,2020-08-28,22,0,182258.0
76163,2B,2020-08-29,2,0,182258.0
76174,2B,2020-08-30,3,0,182258.0
76185,2B,2020-08-31,22,0,182258.0
76196,2B,2020-09-01,19,0,182258.0
76207,2B,2020-09-02,28,0,182258.0
76218,2B,2020-09-03,28,0,182258.0
76229,2B,2020-09-04,41,0,182258.0
76240,2B,2020-09-05,7,0,182258.0
76251,2B,2020-09-06,3,0,182258.0
76262,2B,2020-09-07,56,0,182258.0
76273,2B,2020-09-08,24,0,182258.0
76284,2B,2020-09-09,26,0,182258.0
76295,2B,2020-09-10,27,0,182258.0
76306,2B,2020-09-11,21,0,182258.0
76317,2B,2020-09-12,9,0,182258.0
76328,2B,2020-09-13,5,0,182258.0
76339,2B,2020-09-14,31,0,182258.0
76350,2B,2020-09-15,19,0,182258.0
76361,2B,2020-09-16,21,0,182258.0
76372,2B,2020-09-17,23,0,182258.0
76383,2B,2020-09-18,13,0,182258.0
76394,2B,2020-09-19,5,0,182258.0
76405,2B,2020-09-20,1,0,182258.0
76416,2B,2020-09-21,11,0,182258.0
76427,2B,2020-09-22,6,0,182258.0
76438,2B,2020-09-23,16,0,182258.0
76449,2B,2020-09-24,11,0,182258.0
76460,2B,2020-09-25,16,0,182258.0
76471,2B,2020-09-26,3,0,182258.0
76482,2B,2020-09-27,1,0,182258.0
76493,2B,2020-09-28,9,0,182258.0
76504,2B,2020-09-29,15,0,182258.0
76515,2B,2020-09-30,11,0,182258.0
76526,2B,2020-10-01,17,0,182258.0
76537,2B,2020-10-02,11,0,182258.0
76548,2B,2020-10-03,5,0,182258.0
76559,2B,2020-10-04,6,0,182258.0
76570,2B,2020-10-05,20,0,182258.0
76581,2B,2020-10-06,16,0,182258.0
76592,2B,2020-10-07,33,0,182258.0
76603,2B,2020-10-08,43,0,182258.0
76614,2B,2020-10-09,44,0,182258.0
76625,2B,2020-10-10,12,0,182258.0
76636,2B,2020-10-11,2,0,182258.0
76647,2B,2020-10-12,78,0,182258.0
76658,2B,2020-10-13,73,0,182258.0
76669,2B,2020-10-14,52,0,182258.0
76680,2B,2020-10-15,79,0,182258.0
76691,2B,2020-10-16,66,0,182258.0
76702,2B,2020-10-17,19,0,182258.0
76713,2B,2020-10-18,9,0,182258.0
76724,2B,2020-10-19,97,0,182258.0
76735,2B,2020-10-20,81,0,182258.0
76746,2B,2020-10-21,100,0,182258.0
76757,2B,2020-10-22,80,0,182258.0
76768,2B,2020-10-23,102,0,182258.0
76779,2B,2020-10-24,26,0,182258.0
76790,2B,2020-10-25,8,0,182258.0
76801,2B,2020-10-26,162,0,182258.0
76812,2B,2020-10-27,124,0,182258.0
76823,2B,2020-10-28,102,0,182258.0
76834,2B,2020-10-29,97,0,182258.0
76845,2B,2020-10-30,106,0,182258.0
76856,2B,2020-10-31,32,0,182258.0
76867,2B,2020-11-01,9,0,182258.0
76878,2B,2020-11-02,133,0,182258.0
76889,2B,2020-11-03,99,0,182258.0
76900,2B,2020-11-04,65,0,182258.0
76911,2B,2020-11-05,48,0,182258.0
76922,2B,2020-11-06,52,0,182258.0
76933,2B,2020-11-07,15,0,182258.0
76944,2B,2020-11-08,6,0,182258.0
76955,2B,2020-11-09,80,0,182258.0
76966,2B,2020-11-10,57,0,182258.0
76977,2B,2020-11-11,3,0,182258.0
76988,2B,2020-11-12,64,0,182258.0
76999,2B,2020-11-13,31,0,182258.0
77010,2B,2020-11-14,7,0,182258.0
77021,2B,2020-11-15,1,0,182258.0
77032,2B,2020-11-16,33,0,182258.0
77043,2B,2020-11-17,24,0,182258.0
77054,2B,2020-11-18,10,0,182258.0
77065,2B,2020-11-19,11,0,182258.0
77076,2B,2020-11-20,19,0,182258.0
77087,2B,2020-11-21,7,0,182258.0
77098,2B,2020-11-22,1,0,182258.0
77109,2B,2020-11-23,22,0,182258.0
77120,2B,2020-11-24,3,0,182258.0
77131,2B,2020-11-25,9,0,182258.0
77142,2B,2020-11-26,5,0,182258.0
77153,2B,2020-11-27,10,0,182258.0
77164,2B,2020-11-28,7,0,182258.0
77175,2B,2020-11-29,1,0,182258.0
77186,2B,2020-11-30,10,0,182258.0
77197,2B,2020-12-01,5,0,182258.0
77208,2B,2020-12-02,10,0,182258.0
77219,2B,2020-12-03,7,0,182258.0
77230,2B,2020-12-04,9,0,182258.0
77241,2B,2020-12-05,3,0,182258.0
77252,2B,2020-12-06,0,0,182258.0
77263,2B,2020-12-07,4,0,182258.0
77274,2B,2020-12-08,8,0,182258.0
77285,2B,2020-12-09,9,0,182258.0
77296,2B,2020-12-10,7,0,182258.0
77307,2B,2020-12-11,10,0,182258.0
77318,2B,2020-12-12,5,0,182258.0
77329,2B,2020-12-13,0,0,182258.0
77340,2B,2020-12-14,7,0,182258.0
77351,2B,2020-12-15,15,0,182258.0
77362,2B,2020-12-16,8,0,182258.0
77373,2B,2020-12-17,5,0,182258.0
77384,2B,2020-12-18,13,0,182258.0
77395,2B,2020-12-19,11,0,182258.0
77406,2B,2020-12-20,4,0,182258.0
77417,2B,2020-12-21,21,0,182258.0
77428,2B,2020-12-22,14,0,182258.0
77439,2B,2020-12-23,17,0,182258.0
77450,2B,2020-12-24,14,0,182258.0
77461,2B,2020-12-25,3,0,182258.0
77472,2B,2020-12-26,23,0,182258.0
77483,2B,2020-12-27,4,0,182258.0
77494,2B,2020-12-28,25,0,182258.0
77505,2B,2020-12-29,28,0,182258.0
77516,2B,2020-12-30,29,0,182258.0
77527,2B,2020-12-31,26,0,182258.0
77538,2B,2021-01-01,1,0,182258.0
77549,2B,2021-01-02,13,0,182258.0
77560,30,2020-05-13,0,0,748468.0
77571,30,2020-05-14,18,0,748468.0
77582,30,2020-05-15,15,0,748468.0
77593,30,2020-05-16,2,0,748468.0
77604,30,2020-05-17,1,0,748468.0
77615,30,2020-05-18,13,0,748468.0
77626,30,2020-05-19,20,0,748468.0
77637,30,2020-05-20,9,0,748468.0
77648,30,2020-05-21,0,0,748468.0
77659,30,2020-05-22,5,0,748468.0
77670,30,2020-05-23,5,0,748468.0
77681,30,2020-05-24,3,0,748468.0
77692,30,2020-05-25,9,0,748468.0
77703,30,2020-05-26,7,0,748468.0
77714,30,2020-05-27,10,0,748468.0
77725,30,2020-05-28,3,0,748468.0
77736,30,2020-05-29,11,0,748468.0
77747,30,2020-05-30,3,0,748468.0
77758,30,2020-05-31,1,0,748468.0
77769,30,2020-06-01,1,0,748468.0
77780,30,2020-06-02,5,0,748468.0
77791,30,2020-06-03,4,0,748468.0
77802,30,2020-06-04,27,0,748468.0
77813,30,2020-06-05,13,0,748468.0
77824,30,2020-06-06,5,0,748468.0
77835,30,2020-06-07,1,0,748468.0
77846,30,2020-06-08,6,0,748468.0
77857,30,2020-06-09,33,0,748468.0
77868,30,2020-06-10,27,0,748468.0
77879,30,2020-06-11,34,0,748468.0
77890,30,2020-06-12,29,0,748468.0
77901,30,2020-06-13,1,0,748468.0
77912,30,2020-06-14,0,0,748468.0
77923,30,2020-06-15,3,0,748468.0
77934,30,2020-06-16,4,0,748468.0
77945,30,2020-06-17,2,0,748468.0
77956,30,2020-06-18,15,0,748468.0
77967,30,2020-06-19,10,0,748468.0
77978,30,2020-06-20,0,0,748468.0
77989,30,2020-06-21,1,0,748468.0
78000,30,2020-06-22,7,0,748468.0
78011,30,2020-06-23,12,0,748468.0
78022,30,2020-06-24,5,0,748468.0
78033,30,2020-06-25,2,0,748468.0
78044,30,2020-06-26,12,0,748468.0
78055,30,2020-06-27,1,0,748468.0
78066,30,2020-06-28,0,0,748468.0
78077,30,2020-06-29,7,0,748468.0
78088,30,2020-06-30,15,0,748468.0
78099,30,2020-07-01,6,0,748468.0
78110,30,2020-07-02,2,0,748468.0
78121,30,2020-07-03,10,0,748468.0
78132,30,2020-07-04,0,0,748468.0
78143,30,2020-07-05,0,0,748468.0
78154,30,2020-07-06,4,0,748468.0
78165,30,2020-07-07,1,0,748468.0
78176,30,2020-07-08,7,0,748468.0
78187,30,2020-07-09,7,0,748468.0
78198,30,2020-07-10,4,0,748468.0
78209,30,2020-07-11,0,0,748468.0
78220,30,2020-07-12,1,0,748468.0
78231,30,2020-07-13,1,0,748468.0
78242,30,2020-07-14,1,0,748468.0
78253,30,2020-07-15,2,0,748468.0
78264,30,2020-07-16,6,0,748468.0
